Kid Elberfeld,0.298119653
Gail Hopkins,0.298118799
Al Gionfriddo,0.297885297
Jack Crooks,0.297779332
George Fisher,0.297589328
Rod Carew,0.297556749
Larry Murphy,0.297510799
Chuck Klein,0.297407021
Chicken Wolf,0.297312753
Merrill May,0.29714952
Billy Reid,0.297142857
Red Schoendienst,0.297112949
Ernie Sulik,0.296895906
Joe Sullivan,0.296868486
Bennie Tate,0.296866691
Joe Cunningham,0.296706917
Yogi Berra,0.296697191
Jimmy Collins,0.296679632
Bing Miller,0.296593987
Charley Jones,0.296565352
Jimmy Johnston,0.29647105
Patsy Donovan,0.296239868
Fresco Thompson,0.296212697
Larry Woodall,0.296010272
Johnny Cooney,0.295921721
Pat Crawford,0.295818831
Eddie Waitkus,0.295754602
John Stone,0.295689884
Buck Ewing,0.295657782
Wid Matthews,0.295657192
King Kelly,0.295590125
Billy Hulen,0.295522217
Alex Metzler,0.295321189
Ben Chapman,0.29516255
Bob Black,0.294871795
Tommy Henrich,0.294780225
Joe Cronin,0.29476618
Lance Richbourg,0.2947489
Johnny Frederick,0.294711687
Eddie Eayrs,0.294667105
Danny Clark,0.294657824
Jake Beckley,0.294489542
Jo-Jo Moore,0.294400245
Eddie Brown,0.294232368
Pete Susko,0.294200118
Lou Finney,0.294110082
Larry Doyle,0.294043188
Mike Scioscia,0.293966519
Bob Boyd,0.293944994
Billy Earle,0.293792766
Al Simmons,0.293711612
Pat Friel,0.293706294
Russ Wrightstone,0.293444821
Willard Marshall,0.293392613
Monte Irvin,0.293368295
Paul Hines,0.293068382
Tom Barlow,0.293024786
John Clapp,0.292878948
Lew Fonseca,0.292792847
Ira Flagstead,0.292771427
Frank Connaughton,0.292696075
Willie Randolph,0.29266357
Bill Everitt,0.292635217
Al Bridwell,0.292624399
Jack Meyers,0.292528036
Jake Virtue,0.292385779
Billy Nash,0.29229554
Jimmy Brown,0.292216085
Jack McCarthy,0.292058661
Tripp Sigman,0.292045838
Dusty Miller,0.292026295
Joe Knight,0.291927867
Claude Ritchey,0.291926533
Bob Dillinger,0.291799387
Jake Daubert,0.291742555
Ed Cartwright,0.29161419
Gregg Jefferies,0.291429152
Tim Raines,0.291333768
Chet Morgan,0.291209452
Don Mueller,0.291196849
Jim Viox,0.291116822
Johnny Moore,0.291025361
Dom Dallessandro,0.290950131
Pete Weckbecker,0.290909091
Vance Dinges,0.290739622
Johnny Peacock,0.290712492
Joe Morgan,0.290697331
George Shoch,0.290650231
Frank Demaree,0.290405549
Pat McNulty,0.290403316
Pat Duncan,0.290310166
Solly Hemus,0.290165801
Perry Werden,0.290114311
Ken Oberkfell,0.290059007
Harry Walker,0.289995462
Minnie Minoso,0.289969353
Harry Wright,0.289838651
Max Flack,0.289760114
Jimmy Ripple,0.289732846
Paul Krichell,0.289473684
Red Rolfe,0.289276093
Virgil Davis,0.289253679
Del Pratt,0.289132664
Klondike Douglass,0.289119
Don Ross,0.289111766
Marv Rackley,0.289050719
George Davis,0.289017749
Dick Burrus,0.289015351
Bob Elliott,0.288876321
Tony Lupien,0.288824631
Tub Welch,0.288782914
Ted Simmons,0.288687929
Farmer Weaver,0.288662197
Bill Sweeney,0.288546053
Roger Bresnahan,0.288505526
Jocko Conlan,0.288504165
Cookie Lavagetto,0.288501575
Bill Gleason,0.288449353
